13 41 -64.3 130.8
13 42 -77.6 135.2
13 43 -73.2 135.2
13 44 -68.7 135.2
13 45 -64.3 135.2
13 46 -73.2 139.7
13 47 -68.7 139.7
13 48 -64.3 139.7
13 49 -77.6 144.1
13 50 -73.2 144.1
13 51 -68.7 144.1
13 52 -64.3 148.5
13 53 -64.3 144.1
13 54 0.0 0.0
13 55 0.0 0.0
13 56 0.0 0.0
13 57 0.0 0.0
13 58 -68.7 148.5
13 59 -73.2 148.5
13 60 -64.3 153.0
13 61 -68.7 153.0
13 62 -73.2 153.0
13 63 -77.6 153.0
14 0 -46.6 148.5
14 1 -51.0 153.0
14 2 -55.4 153.0
14 3 -59.9 153.0
14 4 -51.0 148.5
14 5 -55.4 148.5
14 6 0.0 0.0
14 7 0.0 0.0
14 8 0.0 0.0
14 9 0.0 0.0
14 10 -59.9 148.5
14 11 -51.0 144.1
14 12 -55.4 144.1
14 13 -59.9 144.1
14 14 -46.6 139.7
14 15 -51.0 139.7
14 16 -55.4 139.7
14 17 -59.9 139.7
14 18 -51.0 135.2
14 19 -59.9 130.8
14 20 -59.9 135.2
14 21 -55.4 135.2
14 22 0.0 0.0
14 23 0.0 0.0
14 24 0.0 0.0
14 25 0.0 0.0
14 26 -55.4 130.8
14 27 -51.0 130.8
14 28 -59.9 126.4
14 29 -55.4 126.4
14 30 -51.0 126.4
14 31 -46.6 126.4
14 32 -46.6 130.8
14 33 -42.1 126.4
14 34 -37.7 126.4
14 35 -33.3 126.4
14 36 -42.1 130.8
14 37 -37.7 130.8
14 38 0.0 0.0
14 39 0.0 0.0
14 40 0.0 0.0
14 41 -33.3 130.8
14 42 -46.6 135.2
14 43 -42.1 135.2
14 44 -37.7 135.2
14 45 -33.3 135.2
14 46 -42.1 139.7
14 47 -37.7 139.7
14 48 -33.3 139.7
14 49 -46.6 144.1
14 50 -42.1 144.1
14 51 -37.7 144.1
14 52 -33.3 148.5
14 53 -33.3 144.1
14 54 0.0 0.0
14 55 0.0 0.0
14 56 0.0 0.0
14 57 0.0 0.0
14 58 -37.7 148.5
14 59 -42.1 148.5
14 60 -33.3 153.0
14 61 -37.7 153.0
14 62 -42.1 153.0
14 63 -46.6 153.0
15 0 -15.5 148.5
15 1 -20.0 153.0
15 2 -24.4 153.0
15 3 -28.8 153.0
15 4 -20.0 148.5
15 5 -24.4 148.5
15 6 0.0 0.0
15 7 0.0 0.0
15 8 0.0 0.0
15 9 0.0 0.0
15 10 -28.8 148.5
15 11 -20.0 144.1
15 12 -24.4 144.1
15 13 -28.8 144.1
15 14 -15.5 139.7
15 15 -20.0 139.7
15 16 -24.4 139.7
15 17 -28.8 139.7
15 18 -20.0 135.2
15 19 -28.8 130.8
15 20 -28.8 135.2
15 21 -24.4 135.2
15 22 0.0 0.0
15 23 0.0 0.0
15 24 0.0 0.0
15 25 0.0 0.0
15 26 -24.4 130.8
15 27 -20.0 130.8
15 28 -28.8 126.4
15 29 -24.4 126.4
15 30 -20.0 126.4
15 31 -15.5 126.4
15 32 -15.5 130.8
15 33 -11.1 126.4
15 34 -6.7 126.4
15 35 -2.2 126.4
15 36 -11.1 130.8
15 37 -6.7 130.8
15 38 0.0 0.0
15 39 0.0 0.0
15 40 0.0 0.0
15 41 -2.2 130.8
15 42 -15.5 135.2
15 43 -11.1 135.2
15 44 -6.7 135.2
15 45 -2.2 135.2
15 46 -11.1 139.7
15 47 -6.7 139.7
15 48 -2.2 139.7
15 49 -15.5 144.1
15 50 -11.1 144.1
15 51 -6.7 144.1
15 52 -2.2 148.5
15 53 -2.2 144.1
15 54 0.0 0.0
15 55 0.0 0.0
15 56 0.0 0.0
15 57 0.0 0.0
15 58 -6.7 148.5
15 59 -11.1 148.5
15 60 -2.2 153.0
15 61 -6.7 153.0
15 62 -11.1 153.0
15 63 -15.5 153.0
16 0 15.5 148.5
16 1 11.1 153.0
16 2 6.7 153.0
16 3 2.2 153.0
16 4 11.1 148.5
16 5 6.7 148.5
16 6 0.0 0.0
16 7 0.0 0.0
16 8 0.0 0.0
16 9 0.0 0.0
16 10 2.2 148.5
16 11 11.1 144.1
16 12 6.7 144.1
16 13 2.2 144.1
16 14 15.5 139.7
16 15 11.1 139.7
16 16 6.7 139.7
16 17 2.2 139.7
16 18 11.1 135.2
16 19 2.2 130.8
16 20 2.2 135.2
16 21 6.7 135.2
16 22 0.0 0.0
16 23 0.0 0.0
16 24 0.0 0.0
16 25 0.0 0.0
16 26 6.7 130.8
16 27 11.1 130.8
16 28 2.2 126.4
16 29 6.7 126.4
16 30 11.1 126.4
16 31 15.5 126.4
16 32 15.5 130.8
16 33 20.0 126.4
16 34 24.4 126.4
16 35 28.8 126.4
16 36 20.0 130.8
16 37 24.4 130.8
16 38 0.0 0.0
16 39 0.0 0.0
16 40 0.0 0.0
16 41 28.8 130.8
16 42 15.5 135.2
16 43 20.0 135.2
16 44 24.4 135.2
16 45 28.8 135.2
16 46 20.0 139.7
16 47 24.4 139.7
16 48 28.8 139.7
16 49 15.5 144.1
16 50 20.0 144.1
16 51 24.4 144.1
16 52 28.8 148.5
16 53 28.8 144.1
16 54 0.0 0.0
16 55 0.0 0.0
16 56 0.0 0.0
16 57 0.0 0.0
16 58 24.4 148.5
16 59 20.0 148.5
16 60 28.8 153.0
16 61 24.4 153.0
16 62 20.0 153.0
16 63 15.5 153.0
17 0 46.6 148.5
17 1 42.1 153.0
17 2 37.7 153.0
17 3 33.3 153.0
17 4 42.1 148.5
17 5 37.7 148.5
17 6 0.0 0.0
17 7 0.0 0.0
17 8 0.0 0.0
17 9 0.0 0.0
17 10 33.3 148.5
17 11 42.1 144.1
17 12 37.7 144.1
17 13 33.3 144.1
17 14 46.6 139.7
17 15 42.1 139.7
17 16 37.7 139.7
17 17 33.3 139.7
17 18 42.1 135.2
17 19 33.3 130.8
17 20 33.3 135.2
17 21 37.7 135.2
17 22 0.0 0.0
17 23 0.0 0.0
17 24 0.0 0.0
17 25 0.0 0.0
17 26 37.7 130.8
17 27 42.1 130.8
17 28 33.3 126.4
17 29 37.7 126.4
17 30 42.1 126.4
17 31 46.6 126.4
17 32 46.6 130.8
17 33 51.0 126.4
17 34 55.4 126.4
17 35 59.9 126.4
17 36 51.0 130.8
17 37 55.4 130.8
17 38 0.0 0.0
17 39 0.0 0.0
17 40 0.0 0.0
17 41 59.9 130.8
17 42 46.6 135.2
17 43 51.0 135.2
17 44 55.4 135.2
17 45 59.9 135.2
17 46 51.0 139.7
17 47 55.4 139.7
17 48 59.9 139.7
17 49 46.6 144.1
17 50 51.0 144.1
17 51 55.4 144.1
17 52 59.9 148.5
17 53 59.9 144.1
17 54 0.0 0.0
17 55 0.0 0.0
17 56 0.0 0.0
17 57 0.0 0.0
17 58 55.4 148.5
17 59 51.0 148.5
17 60 59.9 153.0
17 61 55.4 153.0
17 62 51.0 153.0
17 63 46.6 153.0
18 0 77.6 148.5
18 1 73.2 153.0
18 2 68.7 153.0
18 3 64.3 153.0
18 4 73.2 148.5
18 5 68.7 148.5
18 6 0.0 0.0
18 7 0.0 0.0
18 8 0.0 0.0
18 9 0.0 0.0
18 10 64.3 148.5
18 11 73.2 144.1
18 12 68.7 144.1
18 13 64.3 144.1
18 14 77.6 139.7
18 15 73.2 139.7
18 16 68.7 139.7
18 17 64.3 139.7
18 18 73.2 135.2
18 19 64.3 130.8
18 20 64.3 135.2
18 21 68.7 135.2
18 22 0.0 0.0
18 23 0.0 0.0
18 24 0.0 0.0
18 25 0.0 0.0
18 26 68.7 130.8
18 27 73.2 130.8
18 28 64.3 126.4
18 29 68.7 126.4
18 30 73.2 126.4
18 31 77.6 126.4
18 32 77.6 130.8
18 33 82.0 126.4
18 34 86.5 126.4
18 35 90.9 126.4
18 36 82.0 130.8
18 37 86.5 130.8
18 38 0.0 0.0
18 39 0.0 0.0
18 40 0.0 0.0
18 41 90.9 130.8
18 42 77.6 135.2
18 43 82.0 135.2
18 44 86.5 135.2
18 45 90.9 135.2
18 46 82.0 139.7
18 47 86.5 139.7
18 48 90.9 139.7
18 49 77.6 144.1
18 50 82.0 144.1
18 51 86.5 144.1
18 52 90.9 148.5
18 53 90.9 144.1
18 54 0.0 0.0
18 55 0.0 0.0
18 56 0.0 0.0
18 57 0.0 0.0
18 58 86.5 148.5
18 59 82.0 148.5
18 60 90.9 153.0
18 61 86.5 153.0
18 62 82.0 153.0
18 63 77.6 153.0
19 0 108.6 148.5
19 1 104.2 153.0
19 2 99.8 153.0
19 3 95.3 153.0
19 4 104.2 148.5
19 5 99.8 148.5
19 6 0.0 0.0
19 7 0.0 0.0
19 8 0.0 0.0
19 9 0.0 0.0
19 10 95.3 148.5
19 11 104.2 144.1
19 12 99.8 144.1
19 13 95.3 144.1
19 14 108.6 139.7
19 15 104.2 139.7
19 16 99.8 139.7
19 17 95.3 139.7
19 18 104.2 135.2
19 19 95.3 130.8
19 20 95.3 135.2
19 21 99.8 135.2
19 22 0.0 0.0
19 23 0.0 0.0
19 24 0.0 0.0
19 25 0.0 0.0
19 26 99.8 130.8
19 27 104.2 130.8
19 28 95.3 126.4
19 29 99.8 126.4
19 30 104.2 126.4
19 31 108.6 126.4
19 32 108.6 130.8
19 33 113.1 126.4
19 34 117.5 126.4
19 35 121.9 126.4
19 36 113.1 130.8
19 37 117.5 130.8
19 38 0.0 0.0
19 39 0.0 0.0
19 40 0.0 0.0
19 41 121.9 130.8
19 42 108.6 135.2
19 43 113.1 135.2
19 44 117.5 135.2
19 45 121.9 135.2
19 46 113.1 139.7
19 47 117.5 139.7
19 48 121.9 139.7
19 49 108.6 144.1
19 50 113.1 144.1
19 51 117.5 144.1
19 52 121.9 148.5
19 53 121.9 144.1
19 54 0.0 0.0
19 55 0.0 0.0
19 56 0.0 0.0
19 57 0.0 0.0
19 58 117.5 148.5
19 59 113.1 148.5
19 60 121.9 153.0
19 61 117.5 153.0
19 62 113.1 153.0
19 63 108.6 153.0
20 0 139.7 148.5
20 1 135.2 153.0
20 2 130.8 153.0
20 3 126.4 153.0
20 4 135.2 148.5
20 5 130.8 148.5
20 6 0.0 0.0
20 7 0.0 0.0
20 8 0.0 0.0
20 9 0.0 0.0
20 10 126.4 148.5
20 11 135.2 144.1
20 12 130.8 144.1
20 13 126.4 144.1
20 14 139.7 139.7
20 15 135.2 139.7
20 16 130.8 139.7
20 17 126.4 139.7
20 18 135.2 135.2
20 19 126.4 130.8
20 20 126.4 135.2
20 21 130.8 135.2
20 22 0.0 0.0
20 23 0.0 0.0
20 24 0.0 0.0
20 25 0.0 0.0
20 26 130.8 130.8
20 27 135.2 130.8
20 28 126.4 126.4
20 29 130.8 126.4
20 30 135.2 126.4
20 31 139.7 126.4
20 32 139.7 130.8
20 33 144.1 126.4
20 34 148.5 126.4
20 35 153.0 126.4
20 36 144.1 130.8
20 37 148.5 130.8
20 38 0.0 0.0
20 39 0.0 0.0
20 40 0.0 0.0
20 41 153.0 130.8
20 42 139.7 135.2
20 43 144.1 135.2
20 44 148.5 135.2
20 45 153.0 135.2
20 46 144.1 139.7
20 47 148.5 139.7
20 48 153.0 139.7
20 49 139.7 144.1
20 50 144.1 144.1
20 51 148.5 144.1
20 52 153.0 148.5
20 53 153.0 144.1
20 54 0.0 0.0
20 55 0.0 0.0
20 56 0.0 0.0
20 57 0.0 0.0
20 58 148.5 148.5
20 59 144.1 148.5
20 60 153.0 153.0
20 61 148.5 153.0
20 62 144.1 153.0
20 63 139.7 153.0
21 0 -139.7 117.5
21 1 -144.1 121.9
21 2 -148.5 121.9
21 3 -153.0 121.9
21 4 -144.1 117.5
21 5 -148.5 117.5
21 6 0.0 0.0
21 7 0.0 0.0
21 8 0.0 0.0
21 9 0.0 0.0
21 10 -153.0 117.5
21 11 -144.1 113.1
21 12 -148.5 113.1
21 13 -153.0 113.1
21 14 -139.7 108.6
21 15 -144.1 108.6
21 16 -148.5 108.6
21 17 -153.0 108.6
21 18 -144.1 104.2
21 19 -153.0 99.8
21 20 -153.0 104.2
21 21 -148.5 104.2
21 22 0.0 0.0
21 23 0.0 0.0
21 24 0.0 0.0
21 25 0.0 0.0
21 26 -148.5 99.8
21 27 -144.1 99.8
21 28 -153.0 95.3
21 29 -148.5 95.3
21 30 -144.1 95.3
21 31 -139.7 95.3
21 32 -139.7 99.8
21 33 -135.2 95.3
21 34 -130.8 95.3
21 35 -126.4 95.3
21 36 -135.2 99.8
21 37 -130.8 99.8
21 38 0.0 0.0
21 39 0.0 0.0
21 40 0.0 0.0
21 41 -126.4 99.8
21 42 -139.7 104.2
21 43 -135.2 104.2
21 44 -130.8 104.2
21 45 -126.4 104.2
21 46 -135.2 108.6
21 47 -130.8 108.6
21 48 -126.4 108.6
21 49 -139.7 113.1
21 50 -135.2 113.1
21 51 -130.8 113.1
21 52 -126.4 117.5
21 53 -126.4 113.1
21 54 0.0 0.0
21 55 0.0 0.0
21 56 0.0 0.0
21 57 0.0 0.0
21 58 -130.8 117.5
21 59 -135.2 117.5
21 60 -126.4 121.9
21 61 -130.8 121.9
21 62 -135.2 121.9
21 63 -139.7 121.9
22 0 -108.6 117.5
22 1 -113.1 121.9
22 2 -117.5 121.9
22 3 -121.9 121.9
22 4 -113.1 117.5
22 5 -117.5 117.5
22 6 0.0 0.0
22 7 0.0 0.0
22 8 0.0 0.0
22 9 0.0 0.0
22 10 -121.9 117.5
22 11 -113.1 113.1
22 12 -117.5 113.1
22 13 -121.9 113.1
22 14 -108.6 108.6
22 15 -113.1 108.6
22 16 -117.5 108.6
22 17 -121.9 108.6
22 18 -113.1 104.2
22 19 -121.9 99.8
22 20 -121.9 104.2
22 21 -117.5 104.2
22 22 0.0 0.0
22 23 0.0 0.0
22 24 0.0 0.0
22 25 0.0 0.0
22 26 -117.5 99.8
22 27 -113.1 99.8
22 28 -121.9 95.3
22 29 -117.5 95.3
22 30 -113.1 95.3
22 31 -108.6 95.3
22 32 -108.6 99.8
22 33 -104.2 95.3
22 34 -99.8 95.3
22 35 -95.3 95.3
22 36 -104.2 99.8
22 37 -99.8 99.8
22 38 0.0 0.0
22 39 0.0 0.0
22 40 0.0 0.0
22 41 -95.3 99.8
22 42 -108.6 104.2
22 43 -104.2 104.2
22 44 -99.8 104.2
22 45 -95.3 104.2
22 46 -104.2 108.6
22 47 -99.8 108.6
22 48 -95.3 108.6
22 49 -108.6 113.1
22 50 -104.2 113.1
22 51 -99.8 113.1
22 52 -95.3 117.5
22 53 -95.3 113.1
22 54 0.0 0.0
22 55 0.0 0.0
22 56 0.0 0.0
22 57 0.0 0.0
22 58 -99.8 117.5
22 59 -104.2 117.5
22 60 -95.3 121.9
22 61 -99.8 121.9
22 62 -104.2 121.9
22 63 -108.6 121.9
23 0 -77.6 117.5
23 1 -82.0 121.9
23 2 -86.5 121.9
23 3 -90.9 121.9
23 4 -82.0 117.5
23 5 -86.5 117.5
23 6 0.0 0.0
23 7 0.0 0.0
23 8 0.0 0.0
23 9 0.0 0.0
23 10 -90.9 117.5
23 11 -82.0 113.1
23 12 -86.5 113.1
23 13 -90.9 113.1
23 14 -77.6 108.6
23 15 -82.0 108.6
23 16 -86.5 108.6
23 17 -90.9 108.6
23 18 -82.0 104.2
23 19 -90.9 99.8
23 20 -90.9 104.2
23 21 -86.5 104.2
23 22 0.0 0.0
23 23 0.0 0.0
23 24 0.0 0.0
23 25 0.0 0.0
23 26 -86.5 99.8
23 27 -82.0 99.8
23 28 -90.9 95.3
23 29 -86.5 95.3
23 30 -82.0 95.3
23 31 -77.6 95.3
23 32 -77.6 99.8
23 33 -73.2 95.3
23 34 -68.7 95.3
23 35 -64.3 95.3
23 36 -73.2 99.8
23 37 -68.7 99.8
23 38 0.0 0.0
23 39 0.0 0.0
23 40 0.0 0.0
23 41 -64.3 99.8
23 42 -77.6 104.2
23 43 -73.2 104.2
23 44 -68.7 104.2
23 45 -64.3 104.2
23 46 -73.2 108.6
23 47 -68.7 108.6
23 48 -64.3 108.6
23 49 -77.6 113.1
23 50 -73.2 113.1
23 51 -68.7 113.1
23 52 -64.3 117.5
23 53 -64.3 113.1
23 54 0.0 0.0
23 55 0.0 0.0
23 56 0.0 0.0
23 57 0.0 0.0
23 58 -68.7 117.5
23 59 -73.2 117.5
23 60 -64.3 121.9
23 61 -68.7 121.9
23 62 -73.2 121.9
23 63 -77.6 121.9
24 0 -46.6 117.5
24 1 -51.0 121.9
24 2 -55.4 121.9
24 3 -59.9 121.9
24 4 -51.0 117.5
24 5 -55.4 117.5
24 6 0.0 0.0
24 7 0.0 0.0
24 8 0.0 0.0
24 9 0.0 0.0
24 10 -59.9 117.5
24 11 -51.0 113.1
24 12 -55.4 113.1
24 13 -59.9 113.1
24 14 -46.6 108.6
24 15 -51.0 108.6
24 16 -55.4 108.6
24 17 -59.9 108.6
24 18 -51.0 104.2
24 19 -59.9 99.8
24 20 -59.9 104.2
24 21 -55.4 104.2
24 22 0.0 0.0
24 23 0.0 0.0
24 24 0.0 0.0
24 25 0.0 0.0
24 26 -55.4 99.8
24 27 -51.0 99.8
24 28 -59.9 95.3
24 29 -55.4 95.3
24 30 -51.0 95.3
24 31 -46.6 95.3
24 32 -46.6 99.8
24 33 -42.1 95.3
24 34 -37.7 95.3
24 35 -33.3 95.3
24 36 -42.1 99.8
24 37 -37.7 99.8
24 38 0.0 0.0
24 39 0.0 0.0
24 40 0.0 0.0
24 41 -33.3 99.8
24 42 -46.6 104.2
24 43 -42.1 104.2
24 44 -37.7 104.2
24 45 -33.3 104.2
24 46 -42.1 108.6
24 47 -37.7 108.6
24 48 -33.3 108.6
24 49 -46.6 113.1
24 50 -42.1 113.1
24 51 -37.7 113.1
24 52 -33.3 117.5
24 53 -33.3 113.1
24 54 0.0 0.0
24 55 0.0 0.0
24 56 0.0 0.0
24 57 0.0 0.0
24 58 -37.7 117.5
24 59 -42.1 117.5
24 60 -33.3 121.9
24 61 -37.7 121.9
24 62 -42.1 121.9
24 63 -46.6 121.9
25 0 -15.5 117.5
25 1 -20.0 121.9
25 2 -24.4 121.9
25 3 -28.8 121.9
25 4 -20.0 117.5
25 5 -24.4 117.5
25 6 0.0 0.0
25 7 0.0 0.0
25 8 0.0 0.0
25 9 0.0 0.0
25 10 -28.8 117.5
25 11 -20.0 113.1
25 12 -24.4 113.1
25 13 -28.8 113.1
25 14 -15.5 108.6
25 15 -20.0 108.6
25 16 -24.4 108.6
25 17 -28.8 108.6
25 18 -20.0 104.2
25 19 -28.8 99.8
25 20 -28.8 104.2
25 21 -24.4 104.2
25 22 0.0 0.0
25 23 0.0 0.0
25 24 0.0 0.0
25 25 0.0 0.0
25 26 -24.4 99.8
25 27 -20.0 99.8
25 28 -28.8 95.3
25 29 -24.4 95.3
25 30 -20.0 95.3
25 31 -15.5 95.3
25 32 -15.5 99.8
25 33 -11.1 95.3
25 34 -6.7 95.3
25 35 -2.2 95.3
25 36 -11.1 99.8
25 37 -6.7 99.8
25 38 0.0 0.0
25 39 0.0 0.0
25 40 0.0 0.0
25 41 -2.2 99.8
25 42 -15.5 104.2
25 43 -11.1 104.2
25 44 -6.7 104.2
25 45 -2.2 104.2
25 46 -11.1 108.6
25 47 -6.7 108.6
25 48 -2.2 108.6
25 49 -15.5 113.1
25 50 -11.1 113.1
25 51 -6.7 113.1
25 52 -2.2 117.5
25 53 -2.2 113.1
25 54 0.0 0.0
25 55 0.0 0.0
25 56 0.0 0.0
25 57 0.0 0.0
25 58 -6.7 117.5
25 59 -11.1 117.5
25 60 -2.2 121.9
25 61 -6.7 121.9
25 62 -11.1 121.9
25 63 -15.5 121.9
26 0 15.5 117.5
26 1 11.1 121.9
26 2 6.7 121.9
26 3 2.2 121.9
26 4 11.1 117.5
26 5 6.7 117.5
26 6 0.0 0.0
26 7 0.0 0.0
26 8 0.0 0.0
26 9 0.0 0.0
26 10 2.2 117.5
26 11 11.1 113.1
26 12 6.7 113.1
26 13 2.2 113.1
26 14 15.5 108.6
26 15 11.1 108.6
26 16 6.7 108.6
26 17 2.2 108.6
26 18 11.1 104.2
26 19 2.2 99.8
26 20 2.2 104.2
26 21 6.7 104.2
26 22 0.0 0.0
26 23 0.0 0.0
26 24 0.0 0.0
26 25 0.0 0.0
26 26 6.7 99.8
26 27 11.1 99.8
26 28 2.2 95.3
26 29 6.7 95.3
26 30 11.1 95.3
26 31 15.5 95.3
26 32 15.5 99.8
26 33 20.0 95.3
26 34 24.4 95.3
26 35 28.8 95.3
26 36 20.0 99.8
26 37 24.4 99.8
26 38 0.0 0.0
26 39 0.0 0.0
26 40 0.0 0.0
26 41 28.8 99.8
26 42 15.5 104.2
26 43 20.0 104.2
26 44 24.4 104.2
26 45 28.8 104.2
26 46 20.0 108.6
26 47 24.4 108.6
26 48 28.8 108.6
26 49 15.5 113.1
26 50 20.0 113.1
26 51 24.4 113.1
26 52 28.8 117.5
26 53 28.8 113.1
26 54 0.0 0.0
26 55 0.0 0.0
26 56 0.0 0.0
26 57 0.0 0.0
26 58 24.4 117.5
26 59 20.0 117.5
26 60 28.8 121.9
26 61 24.4 121.9
26 62 20.0 121.9
26 63 15.5 121.9
27 0 46.6 117.5
27 1 42.1 121.9
27 2 37.7 121.9
27 3 33.3 121.9
27 4 42.1 117.5
27 5 37.7 117.5
27 6 0.0 0.0
27 7 0.0 0.0
27 8 0.0 0.0
27 9 0.0 0.0
27 10 33.3 117.5
27 11 42.1 113.1
27 12 37.7 113.1
27 13 33.3 113.1
27 14 46.6 108.6
27 15 42.1 108.6
27 16 37.7 108.6
27 17 33.3 108.6
27 18 42.1 104.2
27 19 33.3 99.8
27 20 33.3 104.2
27 21 37.7 104.2
27 22 0.0 0.0
27 23 0.0 0.0
27 24 0.0 0.0
27 25 0.0 0.0
27 26 37.7 99.8
27 27 42.1 99.8
27 28 33.3 95.3
27 29 37.7 95.3
27 30 42.1 95.3
27 31 46.6 95.3
27 32 46.6 99.8
27 33 51.0 95.3
27 34 55.4 95.3
27 35 59.9 95.3
27 36 51.0 99.8
27 37 55.4 99.8
27 38 0.0 0.0
27 39 0.0 0.0
27 40 0.0 0.0
27 41 59.9 99.8
27 42 46.6 104.2
27 43 51.0 104.2
27 44 55.4 104.2
27 45 59.9 104.2
27 46 51.0 108.6
27 47 55.4 108.6
27 48 59.9 108.6
27 49 46.6 113.1
27 50 51.0 113.1
27 51 55.4 113.1
27 52 59.9 117.5
27 53 59.9 113.1
27 54 0.0 0.0
27 55 0.0 0.0
27 56 0.0 0.0
27 57 0.0 0.0
27 58 55.4 117.5
27 59 51.0 117.5
27 60 59.9 121.9
27 61 55.4 121.9
27 62 51.0 121.9
27 63 46.6 121.9
28 0 77.6 117.5
28 1 73.2 121.9
28 2 68.7 121.9
28 3 64.3 121.9
28 4 73.2 117.5
28 5 68.7 117.5
28 6 0.0 0.0
28 7 0.0 0.0
28 8 0.0 0.0
28 9 0.0 0.0
28 10 64.3 117.5
28 11 73.2 113.1
28 12 68.7 113.1
28 13 64.3 113.1
28 14 77.6 108.6
28 15 73.2 108.6
28 16 68.7 108.6
28 17 64.3 108.6
28 18 73.2 104.2
28 19 64.3 99.8
28 20 64.3 104.2
28 21 68.7 104.2
28 22 0.0 0.0
28 23 0.0 0.0
28 24 0.0 0.0
28 25 0.0 0.0
28 26 68.7 99.8
28 27 73.2 99.8
28 28 64.3 95.3
28 29 68.7 95.3
28 30 73.2 95.3
28 31 77.6 95.3
28 32 77.6 99.8
28 33 82.0 95.3
28 34 86.5 95.3
28 35 90.9 95.3
28 36 82.0 99.8
